Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01329","Other citrus fruit, n.e.c.","2023","2023","t","4229445.99","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01929.90","Other fibre crops, raw, n.e.c.","2022","2022","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01929.90","Other fibre crops, raw, n.e.c.","2023","2023","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01929.90","Other fibre crops, raw, n.e.c.","2023","2023","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01359.90","Other fruits, n.e.c.","2022","2022","ha","178039","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01359.90","Other fruits, n.e.c.","2022","2022","kg/ha","6859.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","1221187.04","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01359.90","Other fruits, n.e.c.","2023","2023","ha","177179","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01359.90","Other fruits, n.e.c.","2023","2023","kg/ha","6874.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01359.90","Other fruits, n.e.c.","2023","2023","t","1218033.9","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","ha","2785","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","kg/ha","2617.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2022","2022","t","7291.23","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2023","2023","ha","2796","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2023","2023","kg/ha","2607.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2023","2023","t","7289.41","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2022","2022","ha","204","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01449.90","Other oil seeds, n.e.c.","2022","2022","kg/ha","2732.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01449.90","Other oil seeds, n.e.c.","2022","2022","t","556.22","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01449.90","Other oil seeds, n.e.c.","2023","2023","ha","209","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01449.90","Other oil seeds, n.e.c.","2023","2023","kg/ha","2766.3","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01449.90","Other oil seeds, n.e.c.","2023","2023","t","579.45","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01709.90","Other pulses n.e.c.","2022","2022","ha","150723","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01709.90","Other pulses n.e.c.","2022","2022","kg/ha","455.6","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01709.90","Other pulses n.e.c.","2022","2022","t","68671.95","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01709.90","Other pulses n.e.c.","2023","2023","ha","150340","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01709.90","Other pulses n.e.c.","2023","2023","kg/ha","455.1","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01709.90","Other pulses n.e.c.","2023","2023","t","68417.39","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","ha","11006","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","kg/ha","1570.4","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","t","17284.1","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","ha","9034","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","kg/ha","1577.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2023","2023","t","14252.74","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2022","2022","ha","782154","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2022","2022","kg/ha","9064.7","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","7089975.92","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01290.90","Other vegetables, fresh n.e.c.","2023","2023","ha","781365","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2023","2023","kg/ha","9031.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2023","2023","t","7057237.9","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01491.02","Palm kernels","2022","2022","t","365000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2165","Palm oil","2022","2022","t","1420000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01317","Papayas","2022","2022","ha","96325","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01317","Papayas","2022","2022","kg/ha","8911","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01317","Papayas","2022","2022","t","858347.74","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01317","Papayas","2023","2023","ha","95958","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01317","Papayas","2023","2023","kg/ha","8996.3","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01317","Papayas","2023","2023","t","863270.12","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01318","Pineapples","2022","2022","ha","195771","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01318","Pineapples","2022","2022","kg/ha","8224.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01318","Pineapples","2022","2022","t","1610182.95","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01318","Pineapples","2023","2023","ha","196840","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01318","Pineapples","2023","2023","kg/ha","8207.8","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01318","Pineapples","2023","2023","t","1615621.53","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01313","Plantains and cooking bananas","2022","2022","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2022","2022","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01313","Plantains and cooking bananas","2023","2023","ha","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01313","Plantains and cooking bananas","2023","2023","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01510","Potatoes","2022","2022","ha","322523","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01510","Potatoes","2022","2022","kg/ha","3771.5","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2022","2022","t","1216408.73","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5312","Area harvested","01510","Potatoes","2023","2023","ha","322768","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5412","Yield","01510","Potatoes","2023","2023","kg/ha","3774.3","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","01510","Potatoes","2023","2023","t","1218233.09","E","Estimated value",""
"QCL","Crops and livestock products","566","Nigeria","5112","Stocks","02191","Rabbits and hares","2022","2022","1000 An","5891","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5112","Stocks","02191","Rabbits and hares","2023","2023","1000 An","5954","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","2351f","Raw cane or beet sugar (centrifugal only)","2022","2022","t","20000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","38682.03","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2022","2022","An","3309180","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5510","Production","02951.01","Raw hides and skins of cattle","2023","2023","t","38240.87","I","Imputed value",""
